end_date,samplesize,results,favorability_r,favorability_d
2022-12-12,1456.0,0,-14.667399999999997,-4.000199999999996
2022-12-11,1000.0,0,-21.401069999999997,-2.9334799999999994
2022-12-07,750.0,0,-44.001,-27.667499999999997
2022-12-07,750.0,0,-44.001,-6.667000000000002
2022-12-07,750.0,0,-44.001,-4.666900000000002
2022-12-07,1208.0,0,-19.334299999999995,-27.667499999999997
2022-12-07,1208.0,0,-19.334299999999995,-6.667000000000002
2022-12-07,1208.0,0,-19.334299999999995,-4.666900000000002
2022-12-07,0.0,0,-20.6677,-27.667499999999997
2022-12-07,0.0,0,-20.6677,-6.667000000000002
2022-12-07,0.0,0,-20.6677,-4.666900000000002
2022-12-06,1500.0,0,-41.6676,-21.334
2022-12-06,1500.0,0,-41.6676,-22.6673
2022-12-06,1332.0,0,-38.0009,-21.334
2022-12-06,1332.0,0,-38.0009,-22.6673
2022-12-05,1989.0,0,-10.000500000000002,-6.000299999999999
2022-12-05,1989.0,0,-10.000500000000002,-16.333900000000003
2022-12-05,1989.0,0,-10.000500000000002,-13.667200000000005
2022-12-05,1635.0,0,-31.000799999999995,-6.000299999999999
2022-12-05,1635.0,0,-31.000799999999995,-16.333900000000003
2022-12-05,1635.0,0,-31.000799999999995,-13.667200000000005
2022-12-05,1190.0,0,-35.0009,-6.000299999999999
2022-12-05,1190.0,0,-35.0009,-16.333900000000003
2022-12-05,1190.0,0,-35.0009,-13.667200000000005
2022-12-05,1000.0,0,-28.000699999999995,-6.000299999999999
2022-12-05,1000.0,0,-28.000699999999995,-16.333900000000003
2022-12-05,1000.0,0,-28.000699999999995,-13.667200000000005
2022-12-04,1000.0,0,-22.6674,-12.3338
2022-12-02,1020.0,0,-15.334099999999996,-6.666999999999998
2022-11-29,1500.0,0,-22.334000000000003,-19.000600000000002
2022-11-29,1500.0,0,-22.334000000000003,-22.334
2022-11-29,1319.0,0,-27.667399999999997,-19.000600000000002
2022-11-29,1319.0,0,-27.667399999999997,-22.334
2022-11-22,1500.0,0,-27.6673,-14.333799999999997
2022-11-22,1500.0,0,-27.6673,-11.000499999999999
2022-11-22,1500.0,0,-27.6673,-6.666999999999998
2022-11-22,1500.0,0,-27.6673,-4.0001999999999995
2022-11-22,1296.0,0,-27.000699999999995,-14.333799999999997
2022-11-22,1296.0,0,-27.000699999999995,-11.000499999999999
2022-11-22,1296.0,0,-27.000699999999995,-6.666999999999998
2022-11-22,1296.0,0,-27.000699999999995,-4.0001999999999995
2022-11-22,1004.0,0,-22.667799999999996,-14.333799999999997
2022-11-22,1004.0,0,-22.667799999999996,-11.000499999999999
2022-11-22,1004.0,0,-22.667799999999996,-6.666999999999998
2022-11-22,1004.0,0,-22.667799999999996,-4.0001999999999995
2022-11-22,840.0,0,-24.0012,-14.333799999999997
2022-11-22,840.0,0,-24.0012,-11.000499999999999
2022-11-22,840.0,0,-24.0012,-6.666999999999998
2022-11-22,840.0,0,-24.0012,-4.0001999999999995
2022-11-21,999.0,0,-32.0008,-23.0007
2022-11-21,999.0,0,-32.0008,-27.334099999999996
2022-11-21,999.0,0,-32.0008,-36.0009
2022-11-21,1509.0,0,-59.0013,-23.0007
2022-11-21,1509.0,0,-59.0013,-27.334099999999996
2022-11-21,1509.0,0,-59.0013,-36.0009
2022-11-20,2018.0,0,-10.000500000000002,-7.333699999999997
2022-11-20,2018.0,0,-10.000500000000002,-9.3338
2022-11-20,2018.0,0,-10.000500000000002,-8.667099999999998
2022-11-20,1589.0,0,-11.333899999999996,-7.333699999999997
2022-11-20,1589.0,0,-11.333899999999996,-9.3338
2022-11-20,1589.0,0,-11.333899999999996,-8.667099999999998
2022-11-20,1402.0,0,-12.667299999999997,-7.333699999999997
2022-11-20,1402.0,0,-12.667299999999997,-9.3338
2022-11-20,1402.0,0,-12.667299999999997,-8.667099999999998
2022-11-19,1036.0,0,-37.0009,-16.6672
2022-11-19,1036.0,0,-37.0009,-26.667299999999997
2022-11-19,1036.0,0,-37.0009,-24.333899999999996
2022-11-19,1036.0,0,-37.0009,-16.6672
2022-11-19,1036.0,0,-37.0009,-26.667299999999997
2022-11-19,1036.0,0,-37.0009,-24.333899999999996
2022-11-17,2212.0,0,-3.3334999999999972,-17.6672
2022-11-17,2212.0,0,-3.3334999999999972,-15.333900000000003
2022-11-17,2212.0,0,-3.3334999999999972,-26.3341
2022-11-17,1289.0,0,-8.3337,-17.6672
2022-11-17,1289.0,0,-8.3337,-15.333900000000003
2022-11-17,1289.0,0,-8.3337,-26.3341
2022-11-15,1500.0,0,-27.310793,-20.6673
2022-11-15,1500.0,0,-27.310793,-21.000700000000002
2022-11-15,1500.0,0,-27.310793,-18.6673
2022-11-15,1287.0,0,-33.59421999999999,-20.6673
2022-11-15,1287.0,0,-33.59421999999999,-21.000700000000002
2022-11-15,1287.0,0,-33.59421999999999,-18.6673
2022-11-14,1983.0,0,-12.000599999999999,-5.333600000000001
2022-11-14,5013.0,0,-31.0008,-5.333600000000001
2022-11-09,2000.0,0,-14.3338,
2022-11-08,18571.0,0,-12.667300000000001,
2022-11-07,1013.0,0,-11.333899999999996,-10.000499999999995
2022-11-07,1013.0,0,-11.333899999999996,-28.6675
2022-11-07,1013.0,0,-11.333899999999996,-28.3341
2022-11-07,2015.0,0,-31.000799999999998,-10.000499999999995
2022-11-07,2015.0,0,-31.000799999999998,-28.6675
2022-11-07,2015.0,0,-31.000799999999998,-28.3341
2022-11-07,3980.0,0,-27.667399999999997,-10.000499999999995
2022-11-07,3980.0,0,-27.667399999999997,-28.6675
2022-11-07,3980.0,0,-27.667399999999997,-28.3341
2022-11-06,1500.0,0,-22.6673,-21.334000000000003
2022-11-06,1500.0,0,-22.6673,-19.334000000000003
2022-11-06,1500.0,0,-22.6673,-18.0006
2022-11-06,1500.0,0,-22.6673,-18.6673
2022-11-06,1315.0,0,-24.333999999999996,-21.334000000000003
2022-11-06,1315.0,0,-24.333999999999996,-19.334000000000003
2022-11-06,1315.0,0,-24.333999999999996,-18.0006
2022-11-06,1315.0,0,-24.333999999999996,-18.6673
2022-11-06,1071.0,0,-25.000699999999995,-21.334000000000003
2022-11-06,1071.0,0,-25.000699999999995,-19.334000000000003
2022-11-06,1071.0,0,-25.000699999999995,-18.0006
2022-11-06,1071.0,0,-25.000699999999995,-18.6673
2022-11-01,1500.0,0,-33.140805,-18.333900000000003
2022-11-01,1500.0,0,-33.140805,-18.6672
2022-11-01,1500.0,0,-33.140805,-20.3339
2022-11-01,1330.0,0,-29.140759000000006,-18.333900000000003
2022-11-01,1330.0,0,-29.140759000000006,-18.6672
2022-11-01,1330.0,0,-29.140759000000006,-20.3339
2022-11-01,1101.0,0,-30.334100000000003,-18.333900000000003
2022-11-01,1101.0,0,-30.334100000000003,-18.6672
2022-11-01,1101.0,0,-30.334100000000003,-20.3339
2022-10-31,2005.0,0,-10.000500000000002,-15.3339
2022-10-31,2005.0,0,-10.000500000000002,-6.000299999999999
2022-10-30,2015.0,0,-21.900539999999992,-31.567590000000003
2022-10-30,2015.0,0,-21.900539999999992,-20.3339
2022-10-30,1000.0,0,-24.667299999999997,-31.567590000000003
2022-10-30,1000.0,0,-24.667299999999997,-20.3339
2022-10-28,800.0,0,-42.667699999999996,-14.667200000000001
2022-10-28,800.0,0,-42.667699999999996,-36.001000000000005
2022-10-28,800.0,0,-42.667699999999996,-16.6672
2022-10-27,1586.0,0,-6.667000000000002,-6.667000000000002
2022-10-27,1586.0,0,-6.667000000000002,-6.666999999999998
2022-10-27,1469.0,0,-6.666999999999998,-6.667000000000002
2022-10-27,1469.0,0,-6.666999999999998,-6.666999999999998
2022-10-26,1014.0,0,-26.667399999999997,-16.000500000000002
2022-10-26,1014.0,0,-26.667399999999997,-27.334099999999996
2022-10-26,1014.0,0,-26.667399999999997,-24.0007
2022-10-26,1014.0,0,-25.000699999999995,-16.000500000000002
2022-10-26,1014.0,0,-25.000699999999995,-27.334099999999996
2022-10-26,1014.0,0,-25.000699999999995,-24.0007
2022-10-25,1500.0,0,-28.067322,-18.000600000000002
2022-10-25,1500.0,0,-28.067322,-20.000600000000002
2022-10-25,1500.0,0,-28.067322,-18.3339
2022-10-25,1335.0,0,-28.6674,-18.000600000000002
2022-10-25,1335.0,0,-28.6674,-20.000600000000002
2022-10-25,1335.0,0,-28.6674,-18.3339
2022-10-25,1114.0,0,-30.6674,-18.000600000000002
2022-10-25,1114.0,0,-30.6674,-20.000600000000002
2022-10-25,1114.0,0,-30.6674,-18.3339
2022-10-24,1000.0,0,-28.667400000000004,-25.333999999999996
2022-10-24,1000.0,0,-28.667400000000004,-4.0668700000000015
2022-10-24,1000.0,0,-28.667400000000004,-28.333999999999996
2022-10-24,1000.0,0,-15.400769999999998,-25.333999999999996
2022-10-24,1000.0,0,-15.400769999999998,-4.0668700000000015
2022-10-24,1000.0,0,-15.400769999999998,-28.333999999999996
2022-10-24,4413.0,0,-25.0006,-25.333999999999996
2022-10-24,4413.0,0,-25.0006,-4.0668700000000015
2022-10-24,4413.0,0,-25.0006,-28.333999999999996
2022-10-23,2005.0,0,-12.000599999999999,-7.333699999999997
2022-10-23,2005.0,0,-12.000599999999999,-37.3343
2022-10-23,1540.0,0,-54.667899999999996,-7.333699999999997
2022-10-23,1540.0,0,-54.667899999999996,-37.3343
2022-10-21,5502.0,0,-7.267029999999998,-15.000500000000002
2022-10-21,5502.0,0,-7.267029999999998,-16.06724999999999
2022-10-19,1300.0,0,-11.333900000000003,-10.667200000000001
2022-10-18,1500.0,0,-26.640732,-28.667499999999997
2022-10-18,1500.0,0,-26.640732,-22.3341
2022-10-18,1500.0,0,-26.640732,-21.667399999999997
2022-10-18,1500.0,0,-26.640732,-15.000599999999999
2022-10-18,1345.0,0,-23.334,-28.667499999999997
2022-10-18,1345.0,0,-23.334,-22.3341
2022-10-18,1345.0,0,-23.334,-21.667399999999997
2022-10-18,1345.0,0,-23.334,-15.000599999999999
2022-10-18,1110.0,0,-25.334099999999996,-28.667499999999997
2022-10-18,1110.0,0,-25.334099999999996,-22.3341
2022-10-18,1110.0,0,-25.334099999999996,-21.667399999999997
2022-10-18,1110.0,0,-25.334099999999996,-15.000599999999999
2022-10-16,2005.0,0,-8.667099999999998,-6.000299999999999
2022-10-13,2010.0,0,-6.667000000000002,-19.3339
2022-10-12,792.0,0,-23.334,
2022-10-12,792.0,0,-24.000700000000002,
2022-10-11,1500.0,0,-29.0007,-9.667099999999998
2022-10-11,1500.0,0,-29.0007,-12.667200000000005
2022-10-11,1500.0,0,-29.0007,-16.000600000000002
2022-10-11,1500.0,0,-29.0007,-22.0006
2022-10-11,1330.0,0,-29.3341,-9.667099999999998
2022-10-11,1330.0,0,-29.3341,-12.667200000000005
2022-10-11,1330.0,0,-29.3341,-16.000600000000002
2022-10-11,1330.0,0,-29.3341,-22.0006
2022-10-11,1030.0,0,-25.667399999999997,-9.667099999999998
2022-10-11,1030.0,0,-25.667399999999997,-12.667200000000005
2022-10-11,1030.0,0,-25.667399999999997,-16.000600000000002
2022-10-11,1030.0,0,-25.667399999999997,-22.0006
2022-10-11,800.0,0,-43.6678,-9.667099999999998
2022-10-11,800.0,0,-43.6678,-12.667200000000005
2022-10-11,800.0,0,-43.6678,-16.000600000000002
2022-10-11,800.0,0,-43.6678,-22.0006
2022-10-10,1121.0,0,-46.667699999999996,-15.667200000000005
2022-10-10,1121.0,0,-46.667699999999996,-25.334099999999996
2022-10-10,1000.0,0,-29.0008,-15.667200000000005
2022-10-10,1000.0,0,-29.0008,-25.334099999999996
2022-10-09,2006.0,0,-7.333699999999997,-6.666999999999998
2022-10-09,2006.0,0,-7.333699999999997,46.669
2022-10-04,1500.0,0,-27.667399999999997,-10.000500000000002
2022-10-04,1500.0,0,-27.667399999999997,-10.667200000000001
2022-10-04,1500.0,0,-27.667399999999997,-8.333899999999993
2022-10-04,1305.0,0,-27.667399999999997,-10.000500000000002
2022-10-04,1305.0,0,-27.667399999999997,-10.667200000000001
2022-10-04,1305.0,0,-27.667399999999997,-8.333899999999993
2022-10-04,1037.0,0,-27.667399999999994,-10.000500000000002
2022-10-04,1037.0,0,-27.667399999999994,-10.667200000000001
2022-10-04,1037.0,0,-27.667399999999994,-8.333899999999993
2022-10-03,4415.0,0,-26.333999999999996,-23.6673
2022-10-02,2005.0,0,-10.667200000000001,-8.000399999999996
2022-10-02,2005.0,0,-10.667200000000001,-24.667399999999997
2022-09-28,2005.0,0,-28.667400000000004,-14.667200000000001
2022-09-27,1500.0,0,-24.0006,-20.334
2022-09-27,1500.0,0,-24.0006,-20.0006
2022-09-27,1341.0,0,-21.0006,-20.334
2022-09-27,1341.0,0,-21.0006,-20.0006
2022-09-27,1051.0,0,-21.3339,-20.334
2022-09-27,1051.0,0,-21.3339,-20.0006
2022-09-26,997.0,0,-31.0008,-22.6673
2022-09-25,2005.0,0,-27.667399999999997,-24.667399999999997
2022-09-25,2005.0,0,-27.667399999999997,-9.333800000000004
2022-09-25,2005.0,0,-12.000599999999999,-24.667399999999997
2022-09-25,2005.0,0,-12.000599999999999,-9.333800000000004
2022-09-24,2005.0,0,-22.0006,-18.000600000000002
2022-09-20,1500.0,0,-22.310592999999997,-19.000600000000002
2022-09-20,1500.0,0,-22.310592999999997,-13.000500000000002
2022-09-20,1318.0,0,-24.697317999999996,-19.000600000000002
2022-09-20,1318.0,0,-24.697317999999996,-13.000500000000002
2022-09-19,1056.0,0,-32.667500000000004,-20.667299999999997
2022-09-19,1056.0,0,-32.667500000000004,-16.3339
2022-09-19,1056.0,0,-32.667500000000004,-36.000899999999994
2022-09-19,1056.0,0,-34.3341,-20.667299999999997
2022-09-19,1056.0,0,-34.3341,-16.3339
2022-09-19,1056.0,0,-34.3341,-36.000899999999994
2022-09-19,1564.0,0,-53.667899999999996,-20.667299999999997
2022-09-19,1564.0,0,-53.667899999999996,-16.3339
2022-09-19,1564.0,0,-53.667899999999996,-36.000899999999994
2022-09-18,2005.0,0,-4.666900000000002,-4.666900000000002
2022-09-16,5196.0,0,-5.733620000000002,-10.867109999999997
2022-09-14,1448.0,0,-20.000999999999998,-6.000299999999999
2022-09-14,1448.0,0,-20.000999999999998,-7.333699999999997
2022-09-14,1448.0,0,-20.000999999999998,-17.334000000000003
2022-09-14,1282.0,0,-20.000999999999998,-6.000299999999999
2022-09-14,1282.0,0,-20.000999999999998,-7.333699999999997
2022-09-14,1282.0,0,-20.000999999999998,-17.334000000000003
2022-09-14,1399.0,0,-24.0007,-6.000299999999999
2022-09-14,1399.0,0,-24.0007,-7.333699999999997
2022-09-14,1399.0,0,-24.0007,-17.334000000000003
2022-09-13,1500.0,0,-27.747386000000006,-22.000700000000002
2022-09-13,1500.0,0,-27.747386000000006,-21.000700000000002
2022-09-13,1500.0,0,-27.747386000000006,-17.000600000000002
2022-09-13,1307.0,0,-27.840739999999993,-22.000700000000002
2022-09-13,1307.0,0,-27.840739999999993,-21.000700000000002
2022-09-13,1307.0,0,-27.840739999999993,-17.000600000000002
2022-09-13,1000.0,0,-37.334199999999996,-22.000700000000002
2022-09-13,1000.0,0,-37.334199999999996,-21.000700000000002
2022-09-13,1000.0,0,-37.334199999999996,-17.000600000000002
2022-09-12,4411.0,0,-28.000699999999995,-29.000700000000002
2022-09-12,4411.0,0,-28.000699999999995,-23.3341
2022-09-11,2006.0,0,-10.000500000000002,-7.333699999999997
2022-09-11,2006.0,0,-10.000500000000002,44.002199999999995
2022-09-11,2006.0,0,-10.000500000000002,-7.333699999999997
2022-09-11,2006.0,0,-10.000500000000002,-22.0006
2022-09-11,2006.0,0,-10.000500000000002,-32.334199999999996
2022-09-11,1000.0,0,-8.000399999999999,-7.333699999999997
2022-09-11,1000.0,0,-8.000399999999999,44.002199999999995
2022-09-11,1000.0,0,-8.000399999999999,-7.333699999999997
2022-09-11,1000.0,0,-8.000399999999999,-22.0006
2022-09-11,1000.0,0,-8.000399999999999,-32.334199999999996
2022-09-11,1001.0,0,-28.334000000000003,-7.333699999999997
2022-09-11,1001.0,0,-28.334000000000003,44.002199999999995
2022-09-11,1001.0,0,-28.334000000000003,-7.333699999999997
2022-09-11,1001.0,0,-28.334000000000003,-22.0006
2022-09-11,1001.0,0,-28.334000000000003,-32.334199999999996
2022-09-11,2523.0,0,-49.0011,-7.333699999999997
2022-09-11,2523.0,0,-49.0011,44.002199999999995
2022-09-11,2523.0,0,-49.0011,-7.333699999999997
2022-09-11,2523.0,0,-49.0011,-22.0006
2022-09-11,2523.0,0,-49.0011,-32.334199999999996
2022-09-08,1854.0,0,-10.333699999999997,-28.6674
2022-09-07,1228.0,0,-24.667299999999997,-16.0005
2022-09-06,1500.0,0,-28.3341,-15.667200000000001
2022-09-06,1500.0,0,-28.3341,-13.667200000000005
2022-09-06,1337.0,0,-29.334100000000003,-15.667200000000001
2022-09-06,1337.0,0,-29.334100000000003,-13.667200000000005
2022-09-03,1223.0,0,-41.001000000000005,-37.667699999999996
2022-08-31,1001.0,0,-30.334100000000003,-27.6674
2022-08-30,1500.0,0,-24.667299999999997,-16.333899999999996
2022-08-30,1500.0,0,-24.667299999999997,-17.000600000000002
2022-08-30,1342.0,0,-23.6673,-16.333899999999996
2022-08-30,1342.0,0,-23.6673,-17.000600000000002
2022-08-29,1584.0,0,-14.6674,-9.3338
2022-08-29,1584.0,0,-14.6674,-8.000399999999999
2022-08-29,1419.0,0,-15.3341,-9.3338
2022-08-29,1419.0,0,-15.3341,-8.000399999999999
2022-08-28,2007.0,0,-11.3339,-21.667299999999997
2022-08-28,2007.0,0,-11.3339,-6.666999999999998
2022-08-25,1313.0,0,-38.3343,-24.6675
2022-08-23,1500.0,0,-32.33410000000001,-20.000600000000002
2022-08-23,1500.0,0,-32.33410000000001,-20.6673
2022-08-23,1318.0,0,-32.3341,-20.000600000000002
2022-08-23,1318.0,0,-32.3341,-20.6673
2022-08-22,1054.0,0,-36.0009,-18.3339
2022-08-22,1054.0,0,-36.0009,-17.3339
2022-08-22,1054.0,0,-36.0009,-21.6673
2022-08-22,1054.0,0,-36.334199999999996,-18.3339
2022-08-22,1054.0,0,-36.334199999999996,-17.3339
2022-08-22,1054.0,0,-36.334199999999996,-21.6673
2022-08-22,2345.0,0,-6.000299999999999,-18.3339
2022-08-22,2345.0,0,-6.000299999999999,-17.3339
2022-08-22,2345.0,0,-6.000299999999999,-21.6673
2022-08-21,2005.0,0,-11.3339,-6.666999999999998
2022-08-21,2005.0,0,-11.3339,-21.03400999999999
2022-08-21,5647.0,0,-21.33394,-6.666999999999998
2022-08-21,5647.0,0,-21.33394,-21.03400999999999
2022-08-16,1500.0,0,-29.194040999999995,-17.333900000000003
2022-08-16,1500.0,0,-29.194040999999995,-17.3339
2022-08-16,1500.0,0,-29.194040999999995,-20.667299999999997
2022-08-16,1315.0,0,-25.030653,-17.333900000000003
2022-08-16,1315.0,0,-25.030653,-17.3339
2022-08-16,1315.0,0,-25.030653,-20.667299999999997
2022-08-16,1000.0,0,-33.3341,-17.333900000000003
2022-08-16,1000.0,0,-33.3341,-17.3339
2022-08-16,1000.0,0,-33.3341,-20.667299999999997
2022-08-14,2005.0,0,-11.3339,-8.000399999999996
2022-08-14,2005.0,0,-11.3339,-27.000799999999998
2022-08-14,1000.0,0,-29.000800000000005,-8.000399999999996
2022-08-14,1000.0,0,-29.000800000000005,-27.000799999999998
2022-08-10,2004.0,0,-28.3341,-29.000799999999998
2022-08-09,1500.0,0,-32.0008,-31.000799999999995
2022-08-09,1500.0,0,-32.0008,-25.667399999999997
2022-08-09,1331.0,0,-33.667500000000004,-31.000799999999995
2022-08-09,1331.0,0,-33.667500000000004,-25.667399999999997
2022-08-08,1208.0,0,-24.333899999999996,-25.000699999999995
2022-08-08,1208.0,0,-24.333899999999996,-24.000699999999995
2022-08-08,1008.0,0,-24.333899999999996,-25.000699999999995
2022-08-08,1008.0,0,-24.333899999999996,-24.000699999999995
2022-08-07,2005.0,0,-11.3339,-30.334200000000003
2022-08-07,2005.0,0,-11.3339,-10.000500000000002
2022-08-02,1500.0,0,-25.334,-28.000799999999998
2022-08-02,1500.0,0,-25.334,-26.000799999999998
2022-08-02,1325.0,0,-28.000699999999995,-28.000799999999998
2022-08-02,1325.0,0,-28.000699999999995,-26.000799999999998
2022-08-01,1007.0,0,-28.000700000000002,-23.333999999999996
2022-08-01,1007.0,0,-28.000700000000002,-42.3343
2022-08-01,808.0,0,-23.334000000000003,-23.333999999999996
2022-08-01,808.0,0,-23.334000000000003,-42.3343
2022-08-01,751.0,0,-19.0006,-23.333999999999996
2022-08-01,751.0,0,-19.0006,-42.3343
2022-08-01,1538.0,0,-50.3345,-23.333999999999996
2022-08-01,1538.0,0,-50.3345,-42.3343
2022-07-31,4010.0,0,-28.3341,-27.667399999999997
2022-07-31,4010.0,0,-28.3341,-29.334099999999996
2022-07-31,4010.0,0,-28.3341,-31.3341
2022-07-31,4010.0,0,-28.3341,-8.667099999999998
2022-07-31,2006.0,0,-8.667099999999998,-27.667399999999997
2022-07-31,2006.0,0,-8.667099999999998,-29.334099999999996
2022-07-31,2006.0,0,-8.667099999999998,-31.3341
2022-07-31,2006.0,0,-8.667099999999998,-8.667099999999998
2022-07-28,1885.0,0,-14.667099999999998,-34.6675
2022-07-27,1000.0,0,-4.000300000000003,
2022-07-26,1500.0,0,-27.0007,-23.334000000000003
2022-07-26,1500.0,0,-27.0007,-19.000600000000002
2022-07-26,1311.0,0,-33.33410000000001,-23.334000000000003
2022-07-26,1311.0,0,-33.33410000000001,-19.000600000000002
2022-07-24,1000.0,0,-13.334,-10.667200000000001
2022-07-24,1000.0,0,-13.334,-12.000600000000002
2022-07-24,2006.0,0,-12.000599999999999,-10.667200000000001
2022-07-24,2006.0,0,-12.000599999999999,-12.000600000000002
2022-07-21,1005.0,0,-34.3341,
2022-07-20,5841.0,0,-20.167240000000007,-27.6674
2022-07-20,5841.0,0,-20.167240000000007,-27.300780000000003
2022-07-19,1500.0,0,-25.6674,-23.000700000000002
2022-07-19,1500.0,0,-25.6674,-21.334
2022-07-19,1278.0,0,-26.334099999999996,-23.000700000000002
2022-07-19,1278.0,0,-26.334099999999996,-21.334
2022-07-18,1022.0,0,-34.0008,-27.667399999999997
2022-07-18,1022.0,0,-34.0008,-26.0007
2022-07-18,1022.0,0,-34.0008,-15.3341
2022-07-18,1022.0,0,-34.0008,-13.334
2022-07-18,1022.0,0,-34.0008,-28.667400000000004
2022-07-18,1022.0,0,-35.667500000000004,-27.667399999999997
2022-07-18,1022.0,0,-35.667500000000004,-26.0007
2022-07-18,1022.0,0,-35.667500000000004,-15.3341
2022-07-18,1022.0,0,-35.667500000000004,-13.334
2022-07-18,1022.0,0,-35.667500000000004,-28.667400000000004
2022-07-18,1523.0,0,-12.000599999999995,-27.667399999999997
2022-07-18,1523.0,0,-12.000599999999995,-26.0007
2022-07-18,1523.0,0,-12.000599999999995,-15.3341
2022-07-18,1523.0,0,-12.000599999999995,-13.334
2022-07-18,1523.0,0,-12.000599999999995,-28.667400000000004
2022-07-18,1367.0,0,-12.000599999999995,-27.667399999999997
2022-07-18,1367.0,0,-12.000599999999995,-26.0007
2022-07-18,1367.0,0,-12.000599999999995,-15.3341
2022-07-18,1367.0,0,-12.000599999999995,-13.334
2022-07-18,1367.0,0,-12.000599999999995,-28.667400000000004
2022-07-18,1002.0,0,-30.334100000000003,-27.667399999999997
2022-07-18,1002.0,0,-30.334100000000003,-26.0007
2022-07-18,1002.0,0,-30.334100000000003,-15.3341
2022-07-18,1002.0,0,-30.334100000000003,-13.334
2022-07-18,1002.0,0,-30.334100000000003,-28.667400000000004
2022-07-17,2005.0,0,-9.333800000000004,-27.667399999999997
2022-07-17,2005.0,0,-9.333800000000004,-29.334099999999996
2022-07-17,2005.0,0,-9.333800000000004,-8.667099999999998
2022-07-17,1160.0,0,-13.334,-27.667399999999997
2022-07-17,1160.0,0,-13.334,-29.334099999999996
2022-07-17,1160.0,0,-13.334,-8.667099999999998
2022-07-17,1020.0,0,-12.000600000000002,-27.667399999999997
2022-07-17,1020.0,0,-12.000600000000002,-29.334099999999996
2022-07-17,1020.0,0,-12.000600000000002,-8.667099999999998
2022-07-12,1003.0,0,-18.6676,-18.6676
2022-07-12,1003.0,0,-18.6676,-17.334199999999996
2022-07-12,853.0,0,-18.0009,-18.6676
2022-07-12,853.0,0,-18.0009,-17.334199999999996
2022-07-11,1500.0,0,-25.334,-36.0009
2022-07-11,1500.0,0,-25.334,-29.667499999999997
2022-07-11,1304.0,0,-27.0007,-36.0009
2022-07-11,1304.0,0,-27.0007,-29.667499999999997
2022-07-10,2005.0,0,-9.333800000000004,-9.333800000000004
2022-07-10,2005.0,0,-9.333800000000004,-9.333800000000004
2022-07-07,849.0,0,-36.6676,-36.3342
2022-07-05,1500.0,0,-39.3342,-25.000700000000002
2022-07-05,1500.0,0,-39.3342,-25.000700000000002
2022-07-05,1500.0,0,-39.3342,-47.001
2022-07-05,1345.0,0,-36.667500000000004,-25.000700000000002
2022-07-05,1345.0,0,-36.667500000000004,-25.000700000000002
2022-07-05,1345.0,0,-36.667500000000004,-47.001
2022-07-05,1549.0,0,-50.001099999999994,-25.000700000000002
2022-07-05,1549.0,0,-50.001099999999994,-25.000700000000002
2022-07-05,1549.0,0,-50.001099999999994,-47.001
2022-07-04,6174.0,0,-43.334399999999995,-29.000799999999995
2022-07-04,6174.0,0,-43.334399999999995,-29.000799999999995
2022-07-03,999.0,0,-28.000700000000002,-30.6674
2022-07-03,999.0,0,-28.000700000000002,-28.667400000000004
2022-07-02,1000.0,0,-18.000600000000002,-30.334099999999996
2022-06-30,1308.0,0,-16.000400000000006,-31.3341
2022-06-30,1308.0,0,-16.000400000000006,-31.334099999999996
2022-06-28,1500.0,0,-31.667400000000004,-27.3341
2022-06-28,1500.0,0,-31.667400000000004,-23.6674
2022-06-28,1359.0,0,-34.0008,-27.3341
2022-06-28,1359.0,0,-34.0008,-23.6674
2022-06-27,1200.0,0,-23.667299999999997,-29.3341
