end_date,samplesize,results,favorability_r,favorability_d
2022-06-26,2004.0,0,-9.333800000000004,-10.667200000000001
2022-06-21,1500.0,0,-30.334099999999996,-22.6673
2022-06-21,1500.0,0,-30.334099999999996,-17.333900000000003
2022-06-21,1290.0,0,-30.334100000000003,-22.6673
2022-06-21,1290.0,0,-30.334100000000003,-17.333900000000003
2022-06-20,1030.0,0,-13.334,-22.667199999999998
2022-06-20,1030.0,0,-13.334,-22.333899999999996
2022-06-20,1030.0,0,-13.334,-8.000399999999996
2022-06-20,1030.0,0,-27.334000000000003,-22.667199999999998
2022-06-20,1030.0,0,-27.334000000000003,-22.333899999999996
2022-06-20,1030.0,0,-27.334000000000003,-8.000399999999996
2022-06-20,2004.0,0,-8.000399999999996,-22.667199999999998
2022-06-20,2004.0,0,-8.000399999999996,-22.333899999999996
2022-06-20,2004.0,0,-8.000399999999996,-8.000399999999996
2022-06-18,5753.0,0,-19.03389,-30.90083
2022-06-14,1500.0,0,-31.000799999999995,-15.333800000000004
2022-06-14,1500.0,0,-31.000799999999995,-13.333800000000004
2022-06-14,1304.0,0,-27.3341,-15.333800000000004
2022-06-14,1304.0,0,-27.3341,-13.333800000000004
2022-06-13,1002.0,0,-22.0006,-32.3342
2022-06-13,1002.0,0,-22.0006,-27.0007
2022-06-13,1002.0,0,-22.0006,-26.6674
2022-06-13,1541.0,0,-21.3339,-32.3342
2022-06-13,1541.0,0,-21.3339,-27.0007
2022-06-13,1541.0,0,-21.3339,-26.6674
2022-06-13,1243.0,0,-21.3339,-32.3342
2022-06-13,1243.0,0,-21.3339,-27.0007
2022-06-13,1243.0,0,-21.3339,-26.6674
2022-06-12,2005.0,0,-9.333800000000004,-8.000399999999996
2022-06-07,1500.0,0,-25.0006,-17.0006
2022-06-07,1500.0,0,-25.0006,-17.000600000000006
2022-06-07,1500.0,0,-25.0006,-25.3341
2022-06-07,1314.0,0,-26.667299999999997,-17.0006
2022-06-07,1314.0,0,-26.667299999999997,-17.000600000000006
2022-06-07,1314.0,0,-26.667299999999997,-25.3341
2022-06-07,1000.0,0,-19.000500000000002,-17.0006
2022-06-07,1000.0,0,-19.000500000000002,-17.000600000000006
2022-06-07,1000.0,0,-19.000500000000002,-25.3341
2022-06-06,1691.0,0,-43.3344,
2022-06-05,2006.0,0,-29.6674,-32.0008
2022-05-31,1500.0,0,-20.6672,-22.334000000000003
2022-05-31,1500.0,0,-20.6672,-18.667300000000004
2022-05-31,1280.0,0,-23.0006,-22.334000000000003
2022-05-31,1280.0,0,-23.0006,-18.667300000000004
2022-05-26,1000.0,0,-6.666999999999998,-8.667099999999998
2022-05-26,1000.0,0,-6.666999999999998,-30.000699999999995
2022-05-24,1500.0,0,-22.6673,-17.333900000000003
2022-05-24,1500.0,0,-22.6673,-15.667200000000001
2022-05-24,1332.0,0,-20.0006,-17.333900000000003
2022-05-24,1332.0,0,-20.0006,-15.667200000000001
2022-05-23,1020.0,0,-32.667500000000004,-23.333999999999996
2022-05-23,1020.0,0,-32.667500000000004,-23.667299999999997
2022-05-23,1020.0,0,-32.667500000000004,-25.333999999999996
2022-05-23,1020.0,0,-30.6674,-23.333999999999996
2022-05-23,1020.0,0,-30.6674,-23.667299999999997
2022-05-23,1020.0,0,-30.6674,-25.333999999999996
2022-05-23,998.0,0,-16.0005,-23.333999999999996
2022-05-23,998.0,0,-16.0005,-23.667299999999997
2022-05-23,998.0,0,-16.0005,-25.333999999999996
2022-05-22,2005.0,0,-9.333799999999997,-8.000399999999996
2022-05-19,1963.0,0,-15.667100000000001,-26.0007
2022-05-19,1963.0,0,-15.667100000000001,-17.333900000000003
2022-05-19,1963.0,0,-15.667100000000001,-10.000499999999995
2022-05-19,1004.0,0,-17.334199999999996,-26.0007
2022-05-19,1004.0,0,-17.334199999999996,-17.333900000000003
2022-05-19,1004.0,0,-17.334199999999996,-10.000499999999995
2022-05-17,1500.0,0,-31.000699999999995,-16.000500000000002
2022-05-17,1500.0,0,-31.000699999999995,-17.333900000000003
2022-05-17,1338.0,0,-31.6674,-16.000500000000002
2022-05-17,1338.0,0,-31.6674,-17.333900000000003
2022-05-16,2005.0,0,-10.000500000000002,-27.0007
2022-05-16,2005.0,0,-10.000500000000002,-24.667399999999997
2022-05-16,2005.0,0,-10.000500000000002,-7.333699999999997
2022-05-15,5765.0,0,-25.000940000000003,-25.33408
2022-05-15,5765.0,0,-25.000940000000003,-25.0007
2022-05-15,5765.0,0,-25.000940000000003,-24.6673
2022-05-10,1500.0,0,-29.333999999999996,-22.6673
2022-05-10,1500.0,0,-29.333999999999996,-19.3339
2022-05-10,1500.0,0,-29.333999999999996,-29.3341
2022-05-10,1357.0,0,-29.334000000000003,-22.6673
2022-05-10,1357.0,0,-29.334000000000003,-19.3339
2022-05-10,1357.0,0,-29.334000000000003,-29.3341
2022-05-10,1000.0,0,-29.000700000000002,-22.6673
2022-05-10,1000.0,0,-29.000700000000002,-19.3339
2022-05-10,1000.0,0,-29.000700000000002,-29.3341
2022-05-09,2005.0,0,-8.000399999999996,-8.667099999999998
2022-05-09,2005.0,0,-8.000399999999996,-23.3341
2022-05-09,999.0,0,-26.333999999999996,-8.667099999999998
2022-05-09,999.0,0,-26.333999999999996,-23.3341
2022-05-05,2006.0,0,-48.667699999999996,-24.6674
2022-05-03,1955.0,0,-8.667099999999998,-6.666999999999998
2022-05-03,1955.0,0,-8.667099999999998,-17.000500000000002
2022-05-03,1955.0,0,-8.667099999999998,-10.667100000000005
2022-05-03,1955.0,0,-8.667099999999998,-25.000700000000002
2022-05-03,1500.0,0,-28.333999999999996,-6.666999999999998
2022-05-03,1500.0,0,-28.333999999999996,-17.000500000000002
2022-05-03,1500.0,0,-28.333999999999996,-10.667100000000005
2022-05-03,1500.0,0,-28.333999999999996,-25.000700000000002
2022-05-03,1303.0,0,-27.667300000000004,-6.666999999999998
2022-05-03,1303.0,0,-27.667300000000004,-17.000500000000002
2022-05-03,1303.0,0,-27.667300000000004,-10.667100000000005
2022-05-03,1303.0,0,-27.667300000000004,-25.000700000000002
2022-05-02,2000.0,0,-8.000399999999996,-6.666999999999998
2022-05-02,2000.0,0,-8.000399999999996,-20.0006
2022-05-02,999.0,0,-25.333999999999996,-6.666999999999998
2022-05-02,999.0,0,-25.333999999999996,-20.0006
2022-05-02,997.0,0,-44.001,-6.666999999999998
2022-05-02,997.0,0,-44.001,-20.0006
2022-04-28,1003.0,0,-22.334,-9.000400000000006
2022-04-28,1003.0,0,-22.334,-5.333600000000001
2022-04-28,1000.0,0,-5.333600000000001,-9.000400000000006
2022-04-28,1000.0,0,-5.333600000000001,-5.333600000000001
2022-04-27,1500.0,0,-24.000700000000002,-21.667300000000004
2022-04-27,1500.0,0,-24.000700000000002,-19.000600000000002
2022-04-27,1500.0,0,-24.000700000000002,-19.3339
2022-04-27,1327.0,0,-30.000799999999998,-21.667300000000004
2022-04-27,1327.0,0,-30.000799999999998,-19.000600000000002
2022-04-27,1327.0,0,-30.000799999999998,-19.3339
2022-04-27,800.0,0,-6.333600000000001,-21.667300000000004
2022-04-27,800.0,0,-6.333600000000001,-19.000600000000002
2022-04-27,800.0,0,-6.333600000000001,-19.3339
2022-04-26,1000.0,0,0.033099999999997465,-20.50077
2022-04-26,1000.0,0,0.033099999999997465,-23.334
2022-04-26,1000.0,0,0.033099999999997465,-7.3337
2022-04-26,1000.0,0,0.033099999999997465,-8.000399999999999
2022-04-26,1377.0,0,-10.667199999999998,-20.50077
2022-04-26,1377.0,0,-10.667199999999998,-23.334
2022-04-26,1377.0,0,-10.667199999999998,-7.3337
2022-04-26,1377.0,0,-10.667199999999998,-8.000399999999999
2022-04-26,1162.0,0,-11.333900000000003,-20.50077
2022-04-26,1162.0,0,-11.333900000000003,-23.334
2022-04-26,1162.0,0,-11.333900000000003,-7.3337
2022-04-26,1162.0,0,-11.333900000000003,-8.000399999999999
2022-04-25,2004.0,0,-8.667099999999998,-6.000299999999999
2022-04-25,2004.0,0,-8.667099999999998,-29.000799999999998
2022-04-21,1966.0,0,-12.000399999999999,-21.000600000000002
2022-04-21,1966.0,0,-12.000399999999999,-27.3341
2022-04-20,1001.0,0,-35.334199999999996,-23.6674
2022-04-20,1001.0,0,-35.334199999999996,-23.000700000000002
2022-04-20,1001.0,0,-33.0008,-23.6674
2022-04-20,1001.0,0,-33.0008,-23.000700000000002
2022-04-19,1500.0,0,-16.000499999999995,-15.667100000000001
2022-04-19,1500.0,0,-16.000499999999995,-15.667100000000001
2022-04-19,1252.0,0,-16.333800000000004,-15.667100000000001
2022-04-19,1252.0,0,-16.333800000000004,-15.667100000000001
2022-04-18,5846.0,0,-17.33385,-19.26728
2022-04-18,5846.0,0,-17.33385,-20.334
2022-04-18,997.0,0,-25.333999999999996,-19.26728
2022-04-18,997.0,0,-25.333999999999996,-20.334
2022-04-17,2005.0,0,-10.000500000000002,-4.000200000000003
2022-04-12,1500.0,0,-24.334,-11.667099999999998
2022-04-12,1500.0,0,-24.334,-7.3337
2022-04-12,1303.0,0,-24.334,-11.667099999999998
2022-04-12,1303.0,0,-24.334,-7.3337
2022-04-11,1000.0,0,4.666900000000002,-24.667399999999997
2022-04-11,1000.0,0,4.666900000000002,-28.667399999999997
2022-04-11,1000.0,0,4.666900000000002,-9.333800000000004
2022-04-11,1000.0,0,4.666900000000002,-20.0006
2022-04-11,2005.0,0,-10.667200000000001,-24.667399999999997
2022-04-11,2005.0,0,-10.667200000000001,-28.667399999999997
2022-04-11,2005.0,0,-10.667200000000001,-9.333800000000004
2022-04-11,2005.0,0,-10.667200000000001,-20.0006
2022-04-11,1000.0,0,-24.334000000000003,-24.667399999999997
2022-04-11,1000.0,0,-24.334000000000003,-28.667399999999997
2022-04-11,1000.0,0,-24.334000000000003,-9.333800000000004
2022-04-11,1000.0,0,-24.334000000000003,-20.0006
2022-04-05,1500.0,0,-30.667399999999997,-19.333900000000003
2022-04-05,1500.0,0,-30.667399999999997,-18.3339
2022-04-05,1287.0,0,-29.667399999999994,-19.333900000000003
2022-04-05,1287.0,0,-29.667399999999994,-18.3339
2022-04-04,2003.0,0,-10.000500000000002,-7.333699999999997
2022-04-04,2003.0,0,-10.000500000000002,-15.667200000000001
2022-04-04,998.0,0,-24.0006,-7.333699999999997
2022-04-04,998.0,0,-24.0006,-15.667200000000001
2022-03-29,1500.0,0,-19.6673,-19.000600000000002
2022-03-29,1500.0,0,-19.6673,-16.333900000000003
2022-03-29,1313.0,0,-21.334,-19.000600000000002
2022-03-29,1313.0,0,-21.334,-16.333900000000003
2022-03-27,2006.0,0,-9.333799999999997,-7.333699999999997
2022-03-24,1990.0,0,-1.6668999999999983,-24.667299999999997
2022-03-24,1990.0,0,-1.6668999999999983,-6.000299999999999
2022-03-24,1004.0,0,-16.667499999999997,-24.667299999999997
2022-03-24,1004.0,0,-16.667499999999997,-6.000299999999999
2022-03-22,1500.0,0,-21.000600000000002,-16.000500000000002
2022-03-22,1500.0,0,-21.000600000000002,-14.000500000000002
2022-03-22,1500.0,0,-21.000600000000002,-21.667299999999997
2022-03-22,1500.0,0,-21.000600000000002,-26.000699999999995
2022-03-22,1270.0,0,-24.667299999999997,-16.000500000000002
2022-03-22,1270.0,0,-24.667299999999997,-14.000500000000002
2022-03-22,1270.0,0,-24.667299999999997,-21.667299999999997
2022-03-22,1270.0,0,-24.667299999999997,-26.000699999999995
2022-03-22,1000.0,0,-9.333800000000004,-16.000500000000002
2022-03-22,1000.0,0,-9.333800000000004,-14.000500000000002
2022-03-22,1000.0,0,-9.333800000000004,-21.667299999999997
2022-03-22,1000.0,0,-9.333800000000004,-26.000699999999995
2022-03-21,2005.0,0,-10.000500000000002,-6.666999999999998
2022-03-21,2005.0,0,-10.000500000000002,-20.3339
2022-03-21,2005.0,0,-10.000500000000002,-17.000500000000002
2022-03-21,2005.0,0,-10.000500000000002,-30.000799999999998
2022-03-21,2005.0,0,-10.000500000000002,-6.667000000000002
2022-03-21,1050.0,0,-31.3341,-6.666999999999998
2022-03-21,1050.0,0,-31.3341,-20.3339
2022-03-21,1050.0,0,-31.3341,-17.000500000000002
2022-03-21,1050.0,0,-31.3341,-30.000799999999998
2022-03-21,1050.0,0,-31.3341,-6.667000000000002
2022-03-21,1050.0,0,-28.000700000000002,-6.666999999999998
2022-03-21,1050.0,0,-28.000700000000002,-20.3339
2022-03-21,1050.0,0,-28.000700000000002,-17.000500000000002
2022-03-21,1050.0,0,-28.000700000000002,-30.000799999999998
2022-03-21,1050.0,0,-28.000700000000002,-6.667000000000002
2022-03-21,1000.0,0,-10.667199999999998,-6.666999999999998
2022-03-21,1000.0,0,-10.667199999999998,-20.3339
2022-03-21,1000.0,0,-10.667199999999998,-17.000500000000002
2022-03-21,1000.0,0,-10.667199999999998,-30.000799999999998
2022-03-21,1000.0,0,-10.667199999999998,-6.667000000000002
2022-03-21,2000.0,0,-28.257486000000004,-6.666999999999998
2022-03-21,2000.0,0,-28.257486000000004,-20.3339
2022-03-21,2000.0,0,-28.257486000000004,-17.000500000000002
2022-03-21,2000.0,0,-28.257486000000004,-30.000799999999998
2022-03-21,2000.0,0,-28.257486000000004,-6.667000000000002
2022-03-20,1023.0,0,22.633439999999993,-8.266969999999993
2022-03-20,1023.0,0,22.633439999999993,-23.333999999999996
2022-03-20,1000.0,0,-24.000599999999995,-8.266969999999993
2022-03-20,1000.0,0,-24.000599999999995,-23.333999999999996
2022-03-20,2007.0,0,-39.3343,-8.266969999999993
2022-03-20,2007.0,0,-39.3343,-23.333999999999996
2022-03-15,1500.0,0,-25.6674,-20.3339
2022-03-15,1500.0,0,-25.6674,-21.3339
2022-03-15,1292.0,0,-24.0007,-20.3339
2022-03-15,1292.0,0,-24.0007,-21.3339
2022-03-14,1000.0,0,-5.333600000000001,-4.666900000000002
2022-03-14,1000.0,0,-5.333600000000001,-8.667099999999998
2022-03-14,1000.0,0,-5.333600000000001,-24.667299999999997
2022-03-14,1000.0,0,-5.333600000000001,-21.667300000000004
2022-03-14,1000.0,0,-5.333600000000001,-18.000600000000002
2022-03-14,1000.0,0,-5.333600000000001,-20.000600000000002
2022-03-14,2005.0,0,-8.667099999999998,-4.666900000000002
2022-03-14,2005.0,0,-8.667099999999998,-8.667099999999998
2022-03-14,2005.0,0,-8.667099999999998,-24.667299999999997
2022-03-14,2005.0,0,-8.667099999999998,-21.667300000000004
2022-03-14,2005.0,0,-8.667099999999998,-18.000600000000002
2022-03-14,2005.0,0,-8.667099999999998,-20.000600000000002
2022-03-14,1623.0,0,-31.3341,-4.666900000000002
2022-03-14,1623.0,0,-31.3341,-8.667099999999998
2022-03-14,1623.0,0,-31.3341,-24.667299999999997
2022-03-14,1623.0,0,-31.3341,-21.667300000000004
2022-03-14,1623.0,0,-31.3341,-18.000600000000002
2022-03-14,1623.0,0,-31.3341,-20.000600000000002
2022-03-14,1225.0,0,-36.3342,-4.666900000000002
2022-03-14,1225.0,0,-36.3342,-8.667099999999998
2022-03-14,1225.0,0,-36.3342,-24.667299999999997
2022-03-14,1225.0,0,-36.3342,-21.667300000000004
2022-03-14,1225.0,0,-36.3342,-18.000600000000002
2022-03-14,1225.0,0,-36.3342,-20.000600000000002
2022-03-14,6565.0,0,-29.6674,-4.666900000000002
2022-03-14,6565.0,0,-29.6674,-8.667099999999998
2022-03-14,6565.0,0,-29.6674,-24.667299999999997
2022-03-14,6565.0,0,-29.6674,-21.667300000000004
2022-03-14,6565.0,0,-29.6674,-18.000600000000002
2022-03-14,6565.0,0,-29.6674,-20.000600000000002
2022-03-09,800.0,0,-18.6672,-23.333999999999996
2022-03-08,1500.0,0,-25.0006,-10.667099999999998
2022-03-08,1500.0,0,-25.0006,-6.3337
2022-03-08,1227.0,0,-25.0006,-10.667099999999998
2022-03-08,1227.0,0,-25.0006,-6.3337
2022-03-07,1000.0,0,-29.334100000000003,-17.3339
2022-03-07,1000.0,0,-29.334100000000003,-17.3339
2022-03-07,1000.0,0,-29.334100000000003,-17.3339
2022-03-07,1000.0,0,-29.334100000000003,-32.0008
2022-03-07,1500.0,0,-28.3341,-17.3339
2022-03-07,1500.0,0,-28.3341,-17.3339
2022-03-07,1500.0,0,-28.3341,-17.3339
2022-03-07,1500.0,0,-28.3341,-32.0008
2022-03-06,2005.0,0,-4.666900000000002,-17.333900000000003
2022-03-06,2005.0,0,-4.666900000000002,-4.000200000000003
2022-03-01,1500.0,0,-19.333900000000003,-15.667199999999998
2022-03-01,1500.0,0,-19.333900000000003,-15.667200000000001
2022-03-01,1205.0,0,-17.6672,-15.667199999999998
2022-03-01,1205.0,0,-17.6672,-15.667200000000001
2022-02-27,2004.0,0,-9.333800000000004,-17.000600000000002
2022-02-27,2004.0,0,-9.333800000000004,-8.667099999999998
2022-02-27,2004.0,0,-9.333800000000004,-23.334000000000003
2022-02-27,2004.0,0,-9.333800000000004,-22.334
2022-02-27,1532.0,0,-33.0008,-17.000600000000002
2022-02-27,1532.0,0,-33.0008,-8.667099999999998
2022-02-27,1532.0,0,-33.0008,-23.334000000000003
2022-02-27,1532.0,0,-33.0008,-22.334
2022-02-27,1168.0,0,-36.0009,-17.000600000000002
2022-02-27,1168.0,0,-36.0009,-8.667099999999998
2022-02-27,1168.0,0,-36.0009,-23.334000000000003
2022-02-27,1168.0,0,-36.0009,-22.334
2022-02-24,2026.0,0,-6.000299999999999,-34.0008
2022-02-23,1078.0,0,-28.000799999999998,-16.6672
2022-02-22,1500.0,0,-18.6672,-21.6673
2022-02-22,1500.0,0,-18.6672,-15.667200000000005
2022-02-22,1500.0,0,-18.6672,-27.6674
2022-02-22,1500.0,0,-18.6672,-25.333999999999996
2022-02-22,1500.0,0,-18.6672,-26.667299999999997
2022-02-22,1290.0,0,-19.3339,-21.6673
2022-02-22,1290.0,0,-19.3339,-15.667200000000005
2022-02-22,1290.0,0,-19.3339,-27.6674
2022-02-22,1290.0,0,-19.3339,-25.333999999999996
2022-02-22,1290.0,0,-19.3339,-26.667299999999997
2022-02-22,1001.0,0,-21.667299999999997,-21.6673
2022-02-22,1001.0,0,-21.667299999999997,-15.667200000000005
2022-02-22,1001.0,0,-21.667299999999997,-27.6674
2022-02-22,1001.0,0,-21.667299999999997,-25.333999999999996
2022-02-22,1001.0,0,-21.667299999999997,-26.667299999999997
2022-02-22,1395.0,0,-26.000699999999995,-21.6673
2022-02-22,1395.0,0,-26.000699999999995,-15.667200000000005
2022-02-22,1395.0,0,-26.000699999999995,-27.6674
2022-02-22,1395.0,0,-26.000699999999995,-25.333999999999996
2022-02-22,1395.0,0,-26.000699999999995,-26.667299999999997
2022-02-21,2005.0,0,-9.333799999999997,-3.333500000000001
2022-02-16,1000.0,0,-5.333600000000001,-2.666800000000002
2022-02-15,1500.0,0,-26.334000000000003,-22.6673
2022-02-15,1500.0,0,-26.334000000000003,-20.6673
2022-02-15,1231.0,0,-27.0007,-22.6673
2022-02-15,1231.0,0,-27.0007,-20.6673
2022-02-13,2005.0,0,-10.000500000000002,-6.666999999999998
2022-02-13,2005.0,0,-10.000500000000002,-24.6674
2022-02-09,800.0,0,-11.3337,-11.000400000000003
2022-02-08,1500.0,0,-29.000699999999995,-22.6673
2022-02-08,1500.0,0,-29.000699999999995,-21.6673
2022-02-08,1255.0,0,-27.333999999999996,-22.6673
2022-02-08,1255.0,0,-27.333999999999996,-21.6673
2022-02-07,1000.0,0,-24.000699999999995,-25.667399999999994
2022-02-07,1000.0,0,-24.000699999999995,-17.6673
2022-02-07,1000.0,0,-24.000699999999995,-14.3338
2022-02-07,4404.0,0,-34.0008,-25.667399999999994
2022-02-07,4404.0,0,-34.0008,-17.6673
2022-02-07,4404.0,0,-34.0008,-14.3338
2022-02-06,2005.0,0,-8.667099999999998,-8.667099999999998
2022-02-06,2005.0,0,-8.667099999999998,-17.333800000000004
2022-02-01,1500.0,0,-31.667400000000004,-15.000500000000006
2022-02-01,1500.0,0,-31.667400000000004,-12.333800000000004
2022-02-01,1273.0,0,-28.667400000000004,-15.000500000000006
2022-02-01,1273.0,0,-28.667400000000004,-12.333800000000004
2022-01-30,2005.0,0,-8.667099999999998,-4.666900000000002
2022-01-27,5837.0,0,-25.667360000000002,-25.234059999999996
2022-01-25,1500.0,0,-29.333999999999996,-27.667399999999997
2022-01-25,1500.0,0,-29.333999999999996,-24.0007
2022-01-25,1249.0,0,-27.333999999999996,-27.667399999999997
2022-01-25,1249.0,0,-27.333999999999996,-24.0007
2022-01-24,1000.0,0,-24.667299999999997,-21.334
2022-01-24,1568.0,0,-22.3339,-21.334
2022-01-24,1181.0,0,-22.3339,-21.334
2022-01-23,2005.0,0,-8.667099999999998,-7.333699999999997
2022-01-23,2005.0,0,-8.667099999999998,-18.334000000000003
2022-01-23,2005.0,0,-8.667099999999998,-24.6674
2022-01-23,2005.0,0,-8.667099999999998,-9.667100000000005
2022-01-23,2005.0,0,-8.667099999999998,-30.3342
2022-01-23,1029.0,0,-33.0008,-7.333699999999997
2022-01-23,1029.0,0,-33.0008,-18.334000000000003
2022-01-23,1029.0,0,-33.0008,-24.6674
2022-01-23,1029.0,0,-33.0008,-9.667100000000005
2022-01-23,1029.0,0,-33.0008,-30.3342
2022-01-21,1000.0,0,-23.334500000000002,-4.000200000000003
2022-01-20,1815.0,0,-2.333500000000001,-29.000700000000002
2022-01-18,1500.0,0,-28.333999999999996,-21.667300000000004
2022-01-18,1500.0,0,-28.333999999999996,-19.000600000000002
2022-01-18,1500.0,0,-28.333999999999996,-16.6672
2022-01-18,1500.0,0,-28.333999999999996,-27.667300000000004
2022-01-18,1500.0,0,-28.333999999999996,-10.667100000000005
2022-01-18,1152.0,0,-30.000700000000002,-21.667300000000004
2022-01-18,1152.0,0,-30.000700000000002,-19.000600000000002
2022-01-18,1152.0,0,-30.000700000000002,-16.6672
2022-01-18,1152.0,0,-30.000700000000002,-27.667300000000004
2022-01-18,1152.0,0,-30.000700000000002,-10.667100000000005
2022-01-18,1000.0,0,-28.000700000000002,-21.667300000000004
2022-01-18,1000.0,0,-28.000700000000002,-19.000600000000002
2022-01-18,1000.0,0,-28.000700000000002,-16.6672
2022-01-18,1000.0,0,-28.000700000000002,-27.667300000000004
2022-01-18,1000.0,0,-28.000700000000002,-10.667100000000005
2022-01-18,1161.0,0,-52.3345,-21.667300000000004
2022-01-18,1161.0,0,-52.3345,-19.000600000000002
2022-01-18,1161.0,0,-52.3345,-16.6672
2022-01-18,1161.0,0,-52.3345,-27.667300000000004
2022-01-18,1161.0,0,-52.3345,-10.667100000000005
2022-01-16,2005.0,0,-8.667099999999998,-7.333699999999997
2022-01-16,2005.0,0,-8.667099999999998,-24.000700000000002
2022-01-16,2005.0,0,-8.667099999999998,-18.000600000000002
2022-01-11,1500.0,0,-26.667299999999997,-14.333799999999997
2022-01-11,1500.0,0,-26.667299999999997,-10.333699999999997
2022-01-11,1258.0,0,-29.000700000000002,-14.333799999999997
2022-01-11,1258.0,0,-29.000700000000002,-10.333699999999997
2022-01-10,1000.0,0,-24.667299999999997,-15.333900000000003
2022-01-09,2000.0,0,-10.000500000000002,-6.000299999999999
2022-01-09,2000.0,0,-10.000500000000002,-17.6672
2022-01-09,2000.0,0,-10.000500000000002,-19.000600000000002
2022-01-09,2000.0,0,-10.000500000000002,-13.667199999999998
2022-01-06,1000.0,0,-25.200719999999997,-13.967170000000007
2022-01-05,1016.0,0,-0.00019999999999953388,
2022-01-05,1000.0,0,1.6664999999999992,
2022-01-04,1500.0,0,-30.3341,-20.334000000000003
2022-01-04,1500.0,0,-30.3341,-18.334000000000003
2022-01-04,1500.0,0,-30.3341,5.333599999999997
2022-01-04,1201.0,0,-29.6674,-20.334000000000003
2022-01-04,1201.0,0,-29.6674,-18.334000000000003
2022-01-04,1201.0,0,-29.6674,5.333599999999997
2022-01-04,1000.0,0,-8.000399999999999,-20.334000000000003
2022-01-04,1000.0,0,-8.000399999999999,-18.334000000000003
2022-01-04,1000.0,0,-8.000399999999999,5.333599999999997
2021-12-31,1000.0,0,-31.667500000000004,
2021-12-21,1500.0,0,-26.333999999999996,
2021-12-21,1315.0,0,-30.334099999999996,
2021-12-20,1998.0,0,-4.666900000000002,
2021-12-20,1895.0,0,-33.6675,
2021-12-17,4407.0,0,-22.333900000000003,
2021-12-14,1500.0,0,-30.334099999999996,
2021-12-14,1267.0,0,-30.334099999999996,
2021-12-13,1998.0,0,-6.000299999999999,
2021-12-13,1020.0,0,-19.3339,
2021-12-09,800.0,0,-7.000299999999999,
2021-12-07,1500.0,0,-30.334000000000003,
2021-12-07,1265.0,0,-32.6674,
2021-12-06,2000.0,0,-7.3337,
2021-12-06,1000.0,0,-22.0006,
2021-12-02,1989.0,0,-11.333699999999997,
2021-11-30,1500.0,0,-35.3342,
2021-11-30,1272.0,0,-34.334199999999996,
2021-11-23,1500.0,0,-26.333999999999996,
2021-11-23,1249.0,0,-26.333999999999996,
2021-11-22,1000.0,0,-20.0006,
2021-11-22,1500.0,0,-28.3341,
2021-11-18,1013.0,0,-22.0007,
2021-11-18,839.0,0,-24.667399999999997,
2021-11-16,1500.0,0,-33.000800000000005,
2021-11-16,1299.0,0,-31.0008,
2021-11-15,1998.0,0,-6.666999999999998,
2021-11-10,1004.0,0,-22.001099999999997,
2021-11-09,1500.0,0,-26.333999999999996,
2021-11-09,1258.0,0,-33.000800000000005,
2021-11-09,800.0,0,-36.667500000000004,
2021-11-08,1003.0,0,-26.000699999999995,
2021-11-07,1998.0,0,-6.000299999999999,
2021-11-07,2523.0,0,0.6664999999999992,
2021-11-05,1000.0,0,-2.2001099999999987,
2021-11-02,1500.0,0,-31.3341,
2021-11-02,1303.0,0,-31.3341,
2021-11-01,1996.0,0,-6.000299999999999,
2021-10-28,1688.0,0,-13.000399999999999,
2021-10-26,1500.0,0,-29.667399999999994,
2021-10-26,1261.0,0,-32.3341,
2021-10-26,1000.0,0,-24.667300000000004,
2021-10-25,1001.0,0,-21.3339,
2021-10-24,1999.0,0,-7.333699999999997,
2021-10-19,1500.0,0,-24.000700000000002,
